"X.OTU.ID"	"Sample1a10SS2"	"Sample1a5SS2"	"Sample1BZeb"	"Sample1b10SS1"	"Sample2a10SS2"	"Sample2a20LJP"	"Sample2a5SS1"	"Sample2b5WPM"	"Sample3a5SS1"	"Sample3b10WPM"	"Sample5a5WPM"	"Sample1ARem"	"Sample1a5SS1"	"Sample2a10WPM"	"Sample2a5WPM"	"Sample3b5SS2"	"Sample1ATea"	"Sample1AWes"	"Sample1a10EJP"	"Sample1a10LJP"	"Sample1a5LJP"	"Sample1BEas"	"Sample1BSea"	"Sample1BTea"	"Sample1b10EJP"	"Sample1b5EJP"	"Sample1b5LJP"	"Sample1b5SS1"	"Sample2ARem"	"Sample2ASea"	"Sample2AWes2"	"Sample2AYes"	"Sample2a10LJP"	"Sample2a10SS1"	"Sample2a5LJP"	"Sample2BEas"	"Sample2BOne"	"Sample2BRem"	"Sample2BTea"	"Sample2BZeb"	"Sample2b10LJP"	"Sample2b20LJP"	"Sample2b5LJP"	"Sample2b5SS2"	"Sample2CEas"	"Sample2CSea"	"Sample2CYes"	"Sample2CZeb"	"Sample3a5WPM"	"Sample3BSea"	"Sample3b5WPM"	"Sample3CSea"	"Sample4ASea"	"Sample5ASea"	"Sample5BSea"	"Sample5CYes"	"SampleFiiWes"	"Sample1CSea"	"Sample2b5SS1"	"Sample3a10SS1"	"Sample4AEas"	"Sample4DEas"	"Sample5CZeb"	"Sample6BRem"	"SampleFiOne"	"SampleFiXXX"	"SampleFiiOne"	"SampleFvTea"	"SampleFviiSea"	"Samplep2aEJP"	"Sample1AOne"	"Sample1ASea"	"Sample1AYes"	"Sample1a20LJP"	"Sample1a30LJP"	"Sample1a5EJP"	"Sample1BRem"	"Sample1BYes"	"Sample1b10SS2"	"Sample1b20LJP"	"Sample1b5SS2"	"Sample1CZeb"	"Sample2a30LJP"	"Sample2BXXX"	"Sample2b10SS2"	"Sample2CWes1"	"Sample2CWes2"	"Sample2c5EJP"	"Sample2EOne"	"Sample3AOne"	"Sample3ARem"	"Sample3ATea"	"Sample3AYes"	"Sample3AZeb"	"Sample3BOne"	"Sample3BRem"	"Sample3BTea"	"Sample3BWes"	"Sample3CXXX"	"Sample3CYes"	"Sample3CZeb"	"Sample4ARem"	"Sample4ATea"	"Sample4AWes"	"Sample4AYes"	"Sample4AZeb"	"Sample4BRem"	"Sample4BSea"	"Sample4BTea"	"Sample4BYes"	"Sample4CWes"	"Sample4CXXX"	"Sample4CZeb"	"Sample4EOne"	"Sample5ARem"	"Sample5ATea"	"Sample5AZeb"	"Sample5BRem"	"Sample5BTea"	"Sample5BXXX"	"Sample5b5WPM"	"Sample6ARem"	"Sample6ASea"	"Sample6ATea"	"Sample6BTea"	"SampleFiEas"	"SampleFiZeb"	"SampleFiiEas"	"SampleFviZeb"	"Samplep1bEJP"	"Samplep3cEJP"	"Sample1BXXX"	"Sample2AWes1"	"Sample2AXXX"	"Sample2a5EJP"	"Sample2b10SS1"	"Sample3AWes"	"Sample3a10WPM"	"Sample3BEas"	"Sample4a10WPM"	"Sample4CEas"	"Sample6BSea"	"Sample2b10EJP"	"Sample2ATea"	"Sample2a5SS2"	"Sample4DOne"	"Sample5AXXX"	"SampleFiYes"	"SampleFivTea"	"Sample4a5WPM"	"Sample1AXXX"	"Sample1EOne"	"Sample2a10EJP"	"Sample4BEas"	"SampleFiWes"	"SampleFiiiRem"	"SampleFiiiYes"	"SampleFivSea"	"SampleFvRem"	"Sample3BXXX"	"Sample4BXXX"	"Sample5a10WPM"	"Sample5BYes"	"SampleFviiiXXX"	"Consensus.Lineage"
"60"	1.094627337319e-05	0	0	0	0	0	0.000212837880134714	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212449543233482	0	0	0	0	9.5981264457178e-06	0	0	0	1.56806171890926e-05	0	0	0.000253360991908283	0	0	0	0	0.000110735839654504	3.3725675356649e-05	0.000187422262357091	0	0.000324831010533806	0.000237027312839587	0	0	0	0	0	4.37611226186656e-05	0	0.000161338463896485	0	0.000241425500763216	0.000297513177893477	0.000411364633611233	0.000629108867289484	0.000562232709039965	0.000263168829729767	1.26736287133732e-05	0	0	0.000570069175701898	0.000103568510569742	0.000523048547163838	0.00116982914055121	0.000128024580719498	0.000361576473424129	0.00030373315661586	0	0	0.000122684333210649	0	0	0	0.0002607749512171	0.000217237821104654	0	0	1.02704201628889e-05	1.68890390136801e-05	0.000470455400828001	0	0	0.000116538474344887	2.7670554379557e-05	0	0	0	0	0	0.000250319853145686	0.000258107615692943	3.8661163894339e-05	0.000353011682223809	3.89688833466477e-05	0.000177579339912225	0.000281767031496271	0.00023825347661981	0.000229322733526984	0.000238666073617635	0.000636280397908034	0.000329256045964144	0.000288118013138181	0.000305463431663467	0.000717416600320213	0.000558789289871944	0.000349110439744881	0.000490784164030974	0.000307411594375359	0.000169840161536865	0.000466371298177821	0.000506275147219484	0.000258042318940306	0.000226662690128243	0.000147427392009435	0.000508404073395061	0.000315553524406433	0.00046422860679837	0.000521150004342917	0.000455647292543788	0.0002517084712486	0	0.000536390021676035	0.000353117735338257	0.000792419189751378	0.00116512450673561	0.00044179758601799	0.000798459442957118	0.000280318161112863	0.000662242705193875	0.000112287455887071	7.1126565772316e-05	0	0	6.45502782116991e-05	0	0	0.000235141153851474	0	0.0001182399976352	0	0.000560400207758126	0.000847098686997035	0	0	0	0.000625773120861529	0.000444088148613811	0.000520342124947153	0	0	0	0	0	0.000454959053685168	0.000382368840895007	0	0.000281052385041768	0	0	6.66289102841723e-05	0.000541809644211667	0	0.000520492733120688	0.000126682501979414	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"97"	4.67413863015778e-06	0	0	0	0	0	0.000162758378926546	0	0	0	0	0	8.15195239259803e-06	0	0	0	0	1.54466395835586e-05	0	0	6.24851597745535e-05	0	0	0	0	0	0	0	0	3.13612343781851e-05	0	1.32895663614496e-05	3.16701239885354e-05	0	0	0	0	4.15259398704391e-05	1.12418917855497e-05	0.000306690974766148	0	0.000247490293740042	8.2047915982934e-05	0	0	0	7.9814192559721e-06	3.92657308334151e-05	2.91740817457771e-05	0	0.000411413082936037	0	7.78791937945858e-06	0.000148756588946739	0.000740456340500219	0.00112610487244818	0.0224893083615986	0.00034627477596022	0	0	0	0.00117302695769429	0.000448796879135548	0.000963510481617596	0.00832832489052975	0.00166431954935348	0.000556271497575583	0.00099403578528827	0	0.000241050982282753	0.000327158221895064	2.72598408025297e-05	0	0	0.000152868074851403	0.00293271058491283	0	1.45239063498519e-05	0	6.75561560547205e-05	4.70455400828002e-05	0	0	0.000849066027369893	5.5341108759114e-05	0	2.42765585550592e-05	1.78394626753842e-05	0	1.37076433819498e-05	0.000319853145686155	0.000394752824000972	0.000976194388332061	0.000648556346411185	0.000136391091713267	6.34211928257947e-05	0.00176984916658595	0.0024201537361907	0.000229322733526984	0.00061836209982751	0.00611449943355526	0.000477421266648009	0.000533018324305636	0.000272735206842381	0.00143483320064043	0.00946837407838572	0.00345082242363209	0.00132693496200967	8.92485273992979e-05	0.00192485516408447	0.00121589659882075	0.000399690905699592	0.000258042318940306	0.0006322696093051	0.00160695857290285	0.0044831995563019	0.00165393571413027	0.00125513660356596	0.00159819334665161	0.000710809776368309	0.00074253999018337	0	0.00570924721701752	0.000941647294235353	0.00194803050813881	0.00221968975370799	0.000936610882358139	0.00374806256164577	0.00066575563264305	0.00493303239583193	0.000272698107154315	0.000189670842059509	0	1.03248187994301e-05	2.58201112846796e-05	1.31887842578671e-05	0	2.76636651589969e-05	0	0.0003547199929056	0	0.00128481998851863	0.00196590827359689	0	0	0	0.000538455941206432	0.000663248533644003	0.00339848450356109	0.000122904478639202	0	0	1.57785947583508e-05	0	0.00155985961263486	0.000751552549345358	6.91467293597013e-05	0.00496525880240456	0.000149240023878404	0.000165413533834586	9.99433654262585e-05	4.01340477193827e-05	0	0.00112106127133687	0.00193190815518606	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__"
"164"	6.79148347971644e-07	0	0	0	0	0	0.00990322136391522	0	0	0	8.53351538166148e-06	0	0	0	0	0	1.17541962480606e-05	0	0	0	2.49940639098214e-05	1.5449503298469e-05	0	0	1.10760369939636e-05	0	0	0	0	1.56806171890926e-05	0	1.32895663614496e-05	0	2.35202803617419e-05	7.2005645242587e-06	0	3.38172964198756e-05	0.000235313659265821	3.3725675356649e-05	0.00112453357414254	3.8287770885979e-05	0.00109823817847144	0.0083233052547132	3.50873089203635e-05	1.00410679679891e-05	0	7.9814192559721e-06	0	1.45870408728885e-05	0	0.00263788388470753	7.85848441269617e-06	0.00544375564624155	0.00610548782459658	0.0211030057042563	0.00921015381711805	0.0100833210440938	0.0143219247337147	0	1.14715734410132e-05	5.65235208501138e-05	0.00824407731015052	0.00684702930988849	0.00700609764490509	0.00860736670387224	0.00355623835331939	0.00233634028981745	0.00791086812458582	1.64453398018337e-05	0	0.000109052740631688	2.72598408025297e-05	6.39815733068876e-06	0	0.0151699083690775	0.0216694726551893	0	1.45239063498519e-05	2.05408403257777e-05	0.000101334234082081	0.0163718479488145	1.69629529108427e-05	1.6752944329966e-05	0.0063263743215796	0.00017985860346712	0	5.66453032951382e-05	2.67591940130763e-05	2.45999434201301e-05	0	0.00304555821327251	0.0111289930766428	0.00404975691793201	0.00924398032986068	0.00607914580207704	0.0021309520789467	0.00904296066708345	0.00591244811717055	0.0107399480201804	0.00921034075006238	0.00678181789965393	0.0163310998798215	0.0202258845223003	0.0101457496945366	0.0231060639200693	0.0124485836243694	0.00965424639140651	0.0105427709310357	0.00990658654132207	0.0172010341378725	0.0102768246777041	0.0123904180766874	0.021881988646138	0.0140888756337608	0.00526315789473684	0.0223697792293827	0.010935561794085	0.00823575935764516	0.0173542951446191	0.0188182331820584	0.0124469839032433	0	0.00354164370476505	0.00841597269222847	0.0158814012612672	0.0126888011974418	0.00590241574920035	0.00385139260720492	0.00745179111625028	0.00373018340068387	0.00152390118703882	0.000869324692772751	4.74435816741259e-05	1.03248187994301e-05	0	0	1.58609313538891e-05	0.00416338160642904	0	0.0074934598501308	9.26663824897604e-06	0.00598671441458681	0.00751999872136047	0	1.83958793230316e-05	0	0.00145528632758495	0.00948157034183253	0.0147809684867801	9.83235829113613e-05	0	0	1.57785947583508e-05	1.99812176554039e-05	0.00500454959053685	0.0259087852537479	0	0.0123350768990554	6.88800110208018e-05	1.50375939849624e-05	0.0117933171202985	0.0250637128007545	0	0.0160418529541299	0.00304038004750594	"k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__"
"235"	2.24118954830642e-05	0	0	0	0	9.26715350113059e-06	6.259937651021e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56806171890926e-05	8.03193497345445e-06	0	0	0	0	0	0	1.3841979956813e-05	2.24837835710993e-05	1.70383874870082e-05	0	0	8.2047915982934e-05	0	0	0	2.39442577679163e-05	1.96328654167076e-05	2.91740817457771e-05	0	3.22676927792971e-05	0	0.000124606710071337	0.000148756588946739	0.000274243089074155	0.000283098990280268	0.000221206311753429	0.000124658919345679	0	0	0	0.000274071719087451	0.000253167470281591	0.000220230967226879	0.000397097965141238	0.000113799627306221	0.000129796682767636	0.000400375524629998	0	0	0.000163579110947532	0	0	0	6.29456778799896e-05	0.000257969912561777	0	0	0	8.44451950684006e-06	9.40910801656003e-05	1.69629529108427e-05	0	0.000149835181300569	1.38352771897785e-05	0	8.09218618501974e-06	0	0	0	0.00015297324358903	0.000136645208308029	5.79917458415086e-05	6.5676592041639e-05	0.000155875533386591	0.000418579872650245	0.000184909614419428	0.000188094849963008	0.000152881822351322	0.000195272242050792	0.000108633238667225	0.000131702418385658	0.000288118013138181	0.000261825798568686	0.000253720504991295	0.000155219247186651	0.000147700570661296	9.08859563020322e-05	0.000128914539576764	0.00022645354871582	0.00016656117792065	0.000119907271709878	0.000137622570101497	0.000143155383238891	0.000383311219224532	0.000338936048930041	0.000304672368392418	0.000171936521036433	0.000469035003908625	0.000182258917017515	5.034169424972e-05	0	0.000301260149160513	0.000235411823558838	0.000247630996797306	0.000382705129949653	0.000212062841288635	0.000309990136677469	0.000105119310417324	0.000229757673230528	0.000288739172281039	7.1126565772316e-05	1.58145272247086e-05	1.03248187994301e-05	1.29100556423398e-05	0	0	4.14954977384954e-05	0	7.3899998522e-05	0	0.000136682977501982	0.000335642875979957	0	0	0	0.000232845812413592	0.000242229899243897	0.000162606914045985	0	0	0	0	0	0.000194982451579358	0.000118666192001899	0	0.000249824342259349	2.29600036736006e-05	0	0.000183229503281474	0.000120402143158148	0	0.000280265317834216	0.000158353127474268	"k__Bacteria; p__Chloroflexi; c__SHA-26; o__; f__; g__; s__"
"266"	9.98747570546535e-07	9.42942546510641e-06	2.32517584142301e-05	5.93883005048006e-05	1.508864579404e-05	0	0.000200318004832672	0	0	0	0	7.88680852406265e-06	0	2.04148293320268e-05	1.52935598819337e-05	9.86894047055108e-06	0	3.08932791671172e-05	5.34226084478951e-05	0	1.24970319549107e-05	7.72475164923448e-06	1.11908145793932e-05	0	2.21520739879271e-05	0	3.14519806884839e-05	2.63750175833451e-05	0	4.70418515672777e-05	4.81916098407267e-05	1.32895663614496e-05	6.33402479770708e-05	1.1760140180871e-05	1.44011290485174e-05	0	1.12724321399585e-05	1.3841979956813e-05	1.12418917855497e-05	5.11151624610247e-05	2.55251805906527e-05	9.28088601525159e-05	0.000866061335375415	0	2.00821359359782e-05	2.32190953840438e-05	1.59628385119442e-05	3.92657308334151e-05	7.29352043644426e-05	0	0.000709889241144535	7.85848441269617e-06	0.0048129341765054	0.00520648061313585	0.0228718736287846	0.00981409832971596	0.0231252765078897	0.00919705804950344	0	0	0	0.0122235986713003	0.00567325285676475	0.0297587094465321	0.0389692624710226	0.0123188096558984	0.0273129305309611	0.0320576540755467	0.00343707601858323	0.000883853601703427	0.000613421666053245	0.000163559044815178	6.39815733068876e-06	1.70902192675132e-05	0.00319224509248519	0.00809210883614837	0	1.45239063498519e-05	1.02704201628889e-05	0.000709339638574565	0.00506523648224815	0	1.6752944329966e-05	0.00587686877767789	0.000152188049087563	0	4.04609309250987e-05	4.45986566884605e-05	2.45999434201301e-05	0	0.00381042443121767	0.00238369974492894	0.000125648782656602	0.000919472288582945	0.00126648870876605	0.000418579872650245	0.00134719861934155	0.00445784794412329	0.000420425011466137	0.00119333036808818	0.000682837500193988	0.00108654495168168	0.0039760285813069	0.0144767847791936	0.00212600285216844	0.00183158711680248	0.00656596173212487	0.00581670120333006	0.00783403740504948	0.00462342661961465	0.00536326992904494	0.00659489994404327	0.00411147428178221	0.00276767074261855	0.00244729470735663	0.0267605416814309	0.0120454397075145	0.0303124086587232	0.0226700251889169	0.0159476552390326	0.0132776218583636	0	0.0483118409934237	0.0371656416443516	0.0254399577376432	0.0353874676826779	0.00936610882358139	0.0347658635104035	0.0109090484366423	0.0420456542011866	0.00160410651267244	0.000197573793811989	1.58145272247086e-05	3.09744563982902e-05	5.16402225693593e-05	1.31887842578671e-05	0	0.000207477488692477	0	0.0008720199825596	0	0.00162652743227358	0.0262680507939552	1.86528883997687e-05	3.67917586460633e-05	0	0.0030852070144801	0.0170195341111605	0.0644085986536148	0.00897202694066172	1.39247644974204e-05	1.91783974531088e-05	1.57785947583508e-05	3.99624353108078e-05	0.0101390874821266	0.0135147607557718	0.024063061817176	0.0455461003981575	0.00111356017816963	0.0141503759398496	0.00116600592997302	0.0090702947845805	0	0.00906191194330633	0.0333174980205859	"k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__"
"539"	1.01073254139309e-05	0	0	7.91844006730674e-05	0	0.000259480298031657	0.00018779812953063	1.12222110000112e-05	0	0	0	2.3660425572188e-05	0	0	0	0	0	1.54466395835586e-05	0	2.04164965291956e-05	0.000224946575188393	0.000270366307723207	0	0.000143731853853451	0	0.000153570023131485	4.71779710327258e-05	0.000114291742861162	0	0.000235209257836388	0.00028914965904436	0.000132895663614496	0.00034837136387389	0.000329283925064387	4.32033871455522e-05	5.16710414815121e-05	6.76345928397511e-05	0.00013841979956813	0.00033725675356649	0.000272614199792132	0.000229726625315874	0.000216554007022537	0.000127630091529008	0	0	0.000139314572304263	0.000383108124286661	0.000117797192500245	0.000525133471423987	0	0.000298476158208498	0	0.000342668452696178	0.000407463700158458	0.00112439666520404	0.00184328898115819	0.000654402005603893	0.000650996578805214	1.26736287133732e-05	0	4.23926406375853e-05	0.00138132146420075	0.000425781654564494	0.00108739040068272	0.000590280758993732	0.000256049161438996	0.000917847970999713	0.000524629997791032	0	0	0.000531632110579479	2.72598408025297e-05	0	1.70902192675132e-05	0.000278759430611382	0.000855373920599576	1.09123844651295e-05	1.45239063498519e-05	7.18929411402221e-05	1.68890390136801e-05	0.000360682473968134	0	0	0.000449505543901708	0.000318211375364905	4.81120819060082e-05	3.2368744740079e-05	2.67591940130763e-05	3.68999151301952e-05	0.000315275797784845	0.000597986315848028	7.59140046155715e-05	0.000280293438233958	0.000295544664187375	0.000350719950119829	0.000266369009868338	0.000255351372293496	0.000401269013254417	0.000133771594557407	0.000173575326267371	0.000248304545525087	0.000181090825280279	0.000172870807882909	0.000600017455053238	0.000349959317229372	0.000310438494373302	0.000335683115139308	0.000454429781510161	0.000466075643085222	0.000452907097431639	0.0010493354209001	0.000346398784939647	0.000378462067779116	0.000262451535937966	0.000147427392009435	0.000570028809564159	0.000914017105177254	0.00113478103884046	0.00121601667680014	0.000546776751052545	0.00076771083730823	3.28507917040801e-05	0.000639259340901576	0.00179501515463614	0.00156832964638294	0.00118213362362226	0.000247406648170074	0.000695129397397962	0.000256958314353458	0.000851454906677839	0.000914340712223292	0.0003477298771091	7.90726361235431e-05	8.25985503954406e-05	0.000193650834635097	1.31887842578671e-05	0.000111026519477224	0.000235141153851474	2.71461276048972e-05	0.0003103799937924	2.77999147469281e-05	0.000259697657253766	0.00175812935037121	0	0.000496688741721854	0	0.000247398675689442	0.00145914677401681	0.00196754365995642	0	0	3.83567949062176e-05	4.73357842750525e-05	0	0.000714935655790979	0.00184591854225176	0	0.00224841908033414	4.59200073472012e-05	3.00751879699248e-05	0.000149915048139388	0.000822747978247346	0.00161030595813205	0.000747374180891244	0.000760095011876485	"k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__"
"589"	3.15604232292705e-06	0.00124468416139405	3.48776376213451e-05	0.000178164901514402	8.29875518672199e-05	0.000444823368054268	0.00434439672980857	0	0	0	8.53351538166148e-06	2.3660425572188e-05	1.63039047851961e-05	0	0	1.97378809411022e-05	1.17541962480606e-05	0	3.56150722985968e-05	0.000224581461821151	0.00321173721241205	0.000316714817618614	2.23816291587865e-05	0.000201224595394831	1.10760369939636e-05	6.71868851200246e-05	1.57259903442419e-05	0.000167041778027852	7.06655517212951e-05	0.000533140984429147	0.00245777210187706	0.000651188751711032	0.00167851657139238	0.00175226088694977	0.000583245726464955	0.000175681541037141	0.000890522139056723	0.00199324511378108	0.000449675671421987	0.00194237617351894	0.00090614391096817	0.00230475336045414	0.00380155344054261	3.50873089203635e-05	1.00410679679891e-05	0.000893935172285688	0.00154839533565859	0.00064788455875135	0.00103567990197509	1.2047321880346e-05	0.00351717851294338	2.35754532380885e-05	0.0039874147222828	0.00395175112375901	0.00286584028082492	0.00371803340568085	0.00349321633977289	0.00621909497624555	5.06945148534929e-05	0	2.82617604250569e-05	0.00416589013012925	0.0029114259082383	0.00173431886691167	0.00143813857645746	0.00492183388099404	0.00355086639285747	0.00666832339297548	0	0	0.000722474406684933	0.000204448806018973	3.19907866534438e-05	1.70902192675132e-05	0.00331813644824516	0.00585184380600663	0	8.71434380991111e-05	0.000164326722606222	5.91116365478804e-05	0.00412432568059215	1.69629529108427e-05	0	0.00347950587686878	0.00207529157846677	0.000163581078480428	0.000218489026995533	0.000205153820766919	0.000172199603940911	0.000150784077201448	0.00371307782166101	0.00214077493015912	0.00238732687047544	0.003365925342134	0.00292266625099858	0.0030569014942033	0.00242143542692108	0.00332300901601314	0.00334428986393518	0.00341726423588887	0.00273135000077595	0.00123471017236554	0.00146940186700473	0.00315281899109792	0.00399828519934558	0.00156771439658518	0.00169184290030211	0.00161777002217617	0.00364927312032685	0.00190598403502482	0.00346447250074953	0.0100322417330598	0.0026664372957165	0.00167014613778706	0.00252100840336134	0.00135574419572016	0.0033513960523166	0.0021835938171627	0.00246677668722314	0.00558623580658684	0.00420353146985162	9.85523751122402e-05	0.00155773540541533	0.00364888326516199	0.00214613530557665	0.00274697237719418	0.00675066711435489	0.002461133812409	0.00680939533036663	0.00147315214012515	0.00330445941610523	0.00173074643379302	0.000142330745022378	0.00182749292749912	0.00220761951484011	2.63775685157342e-05	0.000777185636340566	0.00127252859731386	0.000144779347226118	0.0026456199470876	0.000157532850232593	0.00284300593204122	0.00564998841232928	3.73057767995374e-05	0.00022075055187638	0	0.0029105726551699	0.00495417817739303	0.00133337669517708	0	6.96238224871022e-06	0.000306854359249741	3.15571895167016e-05	9.99060882770196e-06	0.00487456128948395	0.0134356499611039	0	0.00106175345460223	0.000241080038572806	1.50375939849624e-05	0.0033647599693507	0.00343146108000722	0	0.00439082331273606	0.00855106888361045	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Ellin329; f__; g__; s__"
"609"	4.51433901887034e-06	0	0	0	0	0	0.000112678877718378	0	0	0	0	0	0	0	0	0	1.17541962480606e-05	0	0	0	9.99762556392857e-05	0	1.11908145793932e-05	0	2.21520739879271e-05	0	0	0	0	1.56806171890926e-05	0	0	4.75051859828031e-05	0	2.16016935727761e-05	0	0	1.3841979956813e-05	0	0.000136307099896066	0	0.000262958437098795	2.73493053276447e-05	0	0	1.16095476920219e-05	0	0	2.91740817457771e-05	0	8.06692319482426e-05	0	0.000249213420142675	0.00102189308928629	0.00127523036419482	0.00281840772545689	0.000755788231824215	0.00198069171849246	0	0	0	0.00077836368220836	0.000310705531709226	0.00279418039669103	0.00286554477547866	0.00132292066743481	0.000278135748787792	0.00292688314557102	0	0	4.0894777736883e-05	0	0	0	0.000161860314548545	0.00445337533264541	0	0	0	5.91116365478804e-05	0.000156818466942667	0	0	0.000882362734325575	0	0	8.09218618501974e-06	0	0	0	2.78133170161874e-05	1.51828009231143e-05	0.000231966983366034	0.000188820202119712	0.000136391091713267	0.000101473908521271	9.68574170768432e-05	0.000545475064892723	0.000171992050145238	0.000206120699942503	0.000201747443239133	8.2314011491036e-05	8.64354039414544e-05	0.000240006982021295	0.00102363100289591	0.000962359332557237	0.00108761329305136	0.00232668048133202	0.0012395628805458	0.000764280726915891	0.00301475732036377	0.000479629086839511	0.00172028212626871	0.000668058455114823	0.000604452307238685	0.00261905128718668	0.00131661987769581	0.00302608277024123	0.00340484669504039	0.000883955747534948	0.00027687931837346	0	0.00420294647121496	0.000588529558897096	0.00320269422524515	0.00572356783235814	0.000618516620425186	0.00287445399464562	0.000408797318289592	0.00402751686015867	0.000352903432787937	9.48354210297546e-05	0	4.12992751977203e-05	0	0	0	8.29909954769907e-05	1.80974184032648e-05	0.0001773599964528	0	0.000164019573002378	0.00315664133362103	1.86528883997687e-05	0	0	0.000276504402241141	0.000161486599495931	0.00282936030440014	0	0	0	0	0	0.000194982451579358	0.00391598433606266	6.91467293597013e-05	0.00149894605355609	3.44400055104009e-05	0	0.000116600592997302	0.000682278811229507	0	0.0024823499579602	0.000665083135391924	"k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales"
"805"	3.63544115678939e-06	0	0	0	7.54432289701999e-06	0.000231678837528265	0.00421919797678815	0	0	0	0	7.88680852406265e-06	0	0	0	9.86894047055108e-06	0	0	0	0	0.00143715867481473	0.00142907905510838	0	7.18659269267255e-05	0	0.000316738172708687	0	0.0006242087494725	0	0.00116036567199285	0.00160638699469089	0.000624609618988132	0.00136181533150702	0.000893770653746193	0	2.06684165926048e-05	0.000180358914239336	0.000609047118099773	6.7451350713298e-05	0.002078683273415	0.000612604334175664	0.00224288078701913	0.00270758122743682	1.16957696401212e-05	0	0.000441162812296833	0.00146059972384289	0.00119760479041916	0.00110861510633953	0	0.00197639618273194	0	0.00148749260147659	0.0016621931895353	0.00154947345326898	0.00175521373973766	0.0076224008258369	0.00213305261991495	0	0	1.41308802125284e-05	0.00237894252167907	0.00143845153569086	0.00165173225420159	0.00559156864428608	0.000839272251383377	0.000602627455706882	0.00053843605036448	0	0	0.0018538965907387	0.000109039363210119	0	1.70902192675132e-05	0.00331813644824516	0.00180578938793244	0	1.45239063498519e-05	0.000174597142769111	8.44451950684006e-05	0.00221114038389161	0	1.6752944329966e-05	0.00126527486431592	0.000498069978832026	0	8.09218618501974e-06	8.91973133769211e-06	1.22999717100651e-05	0.000123368790437548	0.00208599877621405	0.00273290416616057	0.00194272348569054	0.00254496794161351	0.00181205307561912	0.000773738552474695	0.0025447085032007	0.00191229764129058	0.00233144779085767	0.00275550830449452	0.0025140835234415	0.00214016429876694	0.00329895125043218	0.00292372141735032	0.00253720504991295	0.00253007372914241	0.00299429338704263	0.00212673137746755	0.00183455306320779	0.00246268234228454	0.00281488390685899	0.001958485437928	0.00129021159470153	0.00127646883388011	0.0022703818369453	0.00157143077231201	0.00146895606189202	0.0021835938171627	0.00225831668548597	0.00106621466455246	0.00129629862693029	0	0.0048128145780521	0.00102992672806992	0.00254234490045234	0.00363144645530004	0.00280983264707442	0.00330656145789301	0.0022191854421435	0.00351394088470219	0.00160410651267244	0.000474177105148773	0.000158145272247086	0.000299419745183472	0.000606772615189971	0	0	0.000802246289610911	0	0.0028968799420624	9.26663824897604e-06	0.00203657636477953	0.00298082839858391	0	0.00119573215599706	0	0.00229935239758422	0.00145914677401681	0.000130085531236788	4.91617914556806e-05	6.96238224871022e-06	1.91783974531088e-05	0	0	0.00227479526842584	0.00220191711825745	0	0.000327894449215395	1.14800018368003e-05	1.50375939849624e-05	0.00314821601092714	0.00242810988702266	0.00100644122383253	0.00192181932229177	0.000316706254948535	"k__Bacteria; p__Chlorobi; c__; o__; f__; g__; s__"
